Id,Label,Group,Attribute
5178,slovenia,word,1
5179,croatia,word,1
5180,knavon,word,1
5181,romania,word,1
5182,arthril,word,1
5183,norway,word,1
5184,zon,word,1
5185,spain,word,1
5186,actron,word,1
5187,albania,word,1
5188,kaltrofen,word,1
5189,venezuela,word,1
5190,ketoprofeno,word,1
5191,capsules,word,1
5192,optically,word,1
5193,senantiomer,word,1
5194,dexketoprofen,word,1
5195,trometamol,word,1
5196,reabsorbed,word,1
5197,equines,word,1
5198,tissue,word,6
5199,laminitis,word,1
5200,fevers,word,1
5201,endotoxemia,word,1
5202,painkiller,word,1
5203,surgical,word,1
5204,mgkgday,word,1
5205,lipoxygenase,word,1
5206,leukotriene,word,1
5207,claimed,word,1
5208,lameness,word,1
5209,experimentallyinduced,word,1
5210,synovitis,word,1
5211,labeled,word,1
5212,experiments,word,1
5213,veterinary,word,1
5214,redheaded,word,1
5215,vultures,word,2
5216,feeding,word,1
5217,carcasses,word,1
5218,livestock,word,1
5219,kegg,word,51
5220,kyoto,word,2
5221,encyclopedia,word,1
5222,genes,word,17
5223,genomes,word,5
5224,databases,word,9
5225,dealing,word,1
5226,biological,word,6
5227,utilized,word,1
5228,bioinformatics,word,2
5229,genomics,word,2
5230,metagenomics,word,2
5231,metabolomics,word,1
5232,omics,word,1
5233,modeling,word,1
5234,simulation,word,1
5235,biology,word,1
5236,translational,word,1
5237,database,word,18
5238,minoru,word,1
5239,kanehisa,word,1
5240,professor,word,1
5241,ongoing,word,2
5242,genome,word,11
5243,foreseeing,word,1
5244,computerized,word,1
5245,resource,word,2
5246,interpretation,word,4
5247,sequence,word,1
5248,pathway,word,22
5249,manually,word,1
5250,maps,word,13
5251,representing,word,2
5252,knowledge,word,2
5253,cell,word,1
5254,organism,word,3
5255,map,word,2
5256,molecular,word,6
5257,interactions,word,3
5258,proteins,word,4
5259,mapping,word,1
5260,content,word,1
5261,examine,word,1
5262,encoded,word,1
5263,developers,word,1
5264,representation,word,1
5265,integrates,word,1
5266,wiring,word,6
5267,diagrams,word,5
5268,systemmore,word,1
5269,interaction,word,2
5270,concept,word,2
5271,realized,word,1
5272,categorized,word,1
5273,genomic,word,3
5274,diagram,word,1
5275,core,word,1
5276,integrating,word,1
5277,entities,word,3
5278,rnas,word,1
5279,glycans,word,2
5280,targets,word,4
5281,entries,word,1
5282,sections,word,2
5283,aesthetically,word,1
5284,picture,word,2
5285,lowresolution,word,1
5286,capacities,word,2
5287,organisms,word,5
5288,modules,word,4
5289,module,word,1
5290,higherresolution,word,1
5291,tighter,word,1
5292,units,word,1
5293,subpathways,word,1
5294,conserved,word,1
5295,characteristic,word,3
5296,sets,word,3
5297,phenotypic,word,1
5298,automatic,word,1
5299,metagenome,word,1
5300,supplements,word,1
5301,brite,word,5
5302,ontology,word,1
5303,hierarchical,word,1
5304,incorporates,word,1
5305,relationships,word,2
5306,sequenced,word,1
5307,published,word,2
5308,accumulated,word,1
5309,eukaryotes,word,1
5310,prokaryotes,word,1
5311,geneproteinlevel,word,1
5312,organismlevel,word,1
5313,annotations,word,1
5314,establishing,word,1
5315,correspondences,word,3
5316,hierarchies,word,3
5317,orthologs,word,3
5318,applicable,word,1
5319,mouse,word,1
5320,consisting,word,1
5321,functionally,word,1
5322,orthologous,word,1
5323,grouped,word,1
5324,orthology,word,1
5325,nodes,word,1
5326,identifiers,word,2
5327,annotated,word,1
5328,annotation,word,1
5329,dual,word,1
5330,aspects,word,2
5331,genomeencoded,word,1
5332,catalyze,word,1
5333,consecutive,word,1
5334,transformed,word,1
5335,relation,word,1
5336,superimposed,word,1
5337,characterize,word,1
5338,transformation,word,1
5339,biosynthetic,word,1
5340,biodegradation,word,1
5341,potentials,word,1
5342,alternatively,word,1
5343,metabolome,word,1
5344,understanding,word,2
5345,enzymatic,word,1
5346,ligand,word,2
5347,capturing,word,1
5348,nomenclature,word,1
5349,glycan,word,1
5350,auxiliary,word,1
5351,rpair,word,1
5352,reactant,word,1
5353,pair,word,1
5354,alignments,word,1
5355,rclass,word,1
5356,xenobiotics,word,1
5357,viewed,word,2
5358,perturbed,word,2
5359,perturbants,word,2
5360,simply,word,2
5361,catalogs,word,2
5362,eventually,word,3
5363,ingredients,word,1
5364,distinguished,word,2
5365,metabolizing,word,1
5366,enables,word,1
5367,integrated,word,1
5368,crude,word,1
5369,healthrelated,word,1
5370,environ,word,1
5371,medicus,word,1
5372,package,word,2
5373,inserts,word,1
5374,subscription,word,2
5375,ftp,word,1
5376,download,word,1
5377,cutback,word,1
5378,website,word,2
5379,discussions,word,1
5380,sustainability,word,1
5381,devone,word,1
5382,character,word,14
5383,hbo,word,2
5384,drama,word,1
5385,wire,word,4
5386,portrayed,word,1
5387,michael,word,5
5388,notorious,word,1
5389,baltimore,word,12
5390,stickup,word,6
5391,man,word,5
5392,robs,word,2
5393,streetlevel,word,2
5394,legendary,word,1
5395,duster,word,1
5396,hides,word,1
5397,shotgun,word,4
5398,caliber,word,1
5399,handgun,word,1
5400,bulletproof,word,1
5401,vest,word,1
5402,facial,word,2
5403,scar,word,2
5404,whistling,word,1
5405,farmer,word,1
5406,dell,word,1
5407,stalking,word,1
5408,targetsa,word,1
5409,omars,word,15
5410,homosexual,word,1
5411,heterosexual,word,1
5412,robber,word,1
5413,hitman,word,1
5414,donnie,word,6
5415,andrews,word,7
5416,murdering,word,1
5417,dealer,word,2
5418,married,word,2
5419,francine,word,1
5420,boyd,word,2
5421,miniseries,word,1
5422,hear,word,1
5423,approaching,word,1
5424,warn,word,1
5425,shouting,word,1
5426,comin,word,1
5427,strict,word,3
5428,moral,word,2
5429,refusal,word,1
5430,innocent,word,1
5431,civilians,word,1
5432,distaste,word,1
5433,profanity,word,1
5434,apart,word,1
5435,characters,word,4
5436,homosexuality,word,1
5437,privately,word,1
5438,tender,word,1
5439,starkly,word,1
5440,notions,word,1
5441,machismo,word,1
5442,criminals,word,1
5443,cares,word,1
5444,grandmother,word,5
5445,escorting,word,1
5446,sunday,word,2
5447,mornings,word,1
5448,steadily,word,1
5449,descends,word,1
5450,intractable,word,1
5451,barksdale,word,10
5452,stanfield,word,5
5453,robberies,word,1
5454,noted,word,1
5455,partners,word,1
5456,hoc,word,1
5457,banker,word,1
5458,friend,word,2
5459,butchie,word,4
5460,clarifications,word,1
5461,orphaned,word,1
5462,josephine,word,1
5463,occupationb,word,1
5464,edmondson,word,1
5465,bunk,word,13
5466,moreland,word,1
5467,holding,word,1
5468,alive,word,1
5469,exceptional,word,1
5470,skill,word,2
5471,surveillance,word,1
5472,shooter,word,1
5473,feared,word,2
5474,intelligent,word,1
5475,cunning,word,1
5476,executes,word,1
5477,welllaid,word,1
5478,anticipating,word,1
5479,adversaries,word,1
5480,moves,word,1
5481,outsmarting,word,1
5482,brother,word,6
5483,anthony,word,10
5484,incarcerated,word,1
5485,jewelry,word,2
5486,robbery,word,6
5487,boyfriend,word,3
5488,brandon,word,4
5489,bailey,word,2
5490,stash,word,2
5491,avon,word,6
5492,puts,word,2
5493,contract,word,2
5494,trio,word,1
5495,doubling,word,1
5496,reward,word,2
5497,discovers,word,1
5498,gay,word,1
5499,tortured,word,3
5500,mutilated,word,1
5501,keeping,word,2
5502,whereabouts,word,1
5503,emotionally,word,1
5504,distraught,word,1
5505,cooperates,word,1
5506,detectives,word,1
5507,jimmy,word,1
5508,mcnulty,word,5
5509,kima,word,1
5510,greggs,word,1
5511,barksdales,word,4
5512,soldier,word,2
5513,bird,word,3
5514,agrees,word,2
5515,observes,word,1
5516,revenge,word,2
5517,organization,word,4
5518,killing,word,3
5519,stinkum,word,2
5520,wounding,word,1
5521,weebey,word,2
5522,brice,word,1
5523,forced,word,2
5524,mislead,word,1
5525,cole,word,1
5526,assigned,word,1
5527,stinkums,word,1
5528,murder,word,3
5529,protect,word,1
5530,gets,word,1
5531,shot,word,1
5532,giving,word,4
5533,stolen,word,2
5534,eastside,word,1
5535,kingpin,word,1
5536,proposition,word,7
5537,joe,word,6
5538,avons,word,2
5539,pager,word,1
5540,tails,word,1
5541,orlandos,word,1
5542,pages,word,1
5543,waits,word,1
5544,emerge,word,1
5545,escapes,word,1
5546,arrives,word,1
5547,shoots,word,4
5548,shoulder,word,1
5549,afterward,word,1
5550,stringer,word,10
5551,bell,word,4
5552,truce,word,2
5553,relaxes,word,1
5554,guard,word,1
5555,wired,word,1
5556,realizes,word,2
5557,stringers,word,1
5558,duplicity,word,1
5559,leaves,word,4
5560,temporarily,word,2
5561,relocating,word,1
5562,last,word,6
5563,robbing,word,5
5564,bronx,word,1
5565,merely,word,1
5566,saying,word,1
5567,dante,word,4
5568,targeting,word,1
5569,exclusively,word,1
5570,tosha,word,3
5571,kimmy,word,2
5572,join,word,1
5573,crew,word,3
5574,testimony,word,3
5575,promised,word,1
5576,unabashed,word,1
5577,unapologetic,word,1
5578,wins,word,1
5579,jury,word,2
5580,wit,word,2
5581,shady,word,1
5582,maurice,word,1
5583,levy,word,3
5584,attempts,word,1
5585,discredit,word,1
5586,parasite,word,1
5587,thrives,word,1
5588,fires,word,1
5589,culpable,word,1
5590,intimately,word,1
5591,corrupt,word,1
5592,providing,word,1
5593,guidance,word,1
5594,sent,word,1
5595,ilene,word,2
5596,nathan,word,2
5597,promises,word,1
5598,thank,word,1
5599,waiting,word,1
5600,stand,word,2
5601,helps,word,4
5602,bailiff,word,1
5603,crossword,word,1
5604,puzzle,word,1
5605,clue,word,1
5606,explaining,word,1
5607,god,word,1
5608,ares,word,1
5609,mentions,word,2
5610,fascinated,word,1
5611,mythology,word,4
5612,decisions,word,1
5613,hires,word,1
5614,mouzone,word,10
5615,threat,word,3
5616,dealings,word,1
5617,arranges,word,2
5618,tells,word,2
5619,finds,word,2
5620,reveals,word,1
5621,duped,word,1
5622,redirects,word,1
5623,murderous,word,1
5624,intent,word,1
5625,stashing,word,1
5626,risky,word,1
5627,raid,word,1
5628,contemplates,word,1
5629,guilt,word,1
5630,speech,word,2
5631,neighborhood,word,2
5632,closerknit,word,1
5633,violence,word,1
5634,got,word,4
5635,predatory,word,1
5636,motherfuckers,word,1
5637,arguing,word,1
5638,amends,word,1
5639,kenneth,word,1
5640,dozermans,word,1
5641,pistol,word,1
5642,tasked,word,2
5643,finding,word,1
5644,soldiers,word,2
5645,taxi,word,1
5646,loses,word,1
5647,hat,word,2
5648,gunfire,word,1
5649,blatant,word,1
5650,violation,word,1
5651,longstanding,word,1
5652,gangs,word,1
5653,rededicate,word,1
5654,opts,word,1
5655,outraged,word,1
5656,buy,word,1
5657,captures,word,1
5658,reveal,word,1
5659,hiding,word,3
5660,cracked,word,1
5661,alliance,word,1
5662,ambush,word,2
5663,andy,word,1
5664,krawczyk,word,1
5665,disposing,word,1
5666,mouzones,word,1
5667,gun,word,2
5668,weapons,word,1
5669,thrown,word,1
5670,harbor,word,1
5671,suspicious,word,1
5672,dantes,word,1
5673,implied,word,1
5674,feels,word,2
5675,dissatisfied,word,1
5676,collapse,word,1
5677,worries,word,1
5678,pursuing,word,1
5679,thefts,word,2
5680,expect,word,1
5681,wolves,word,1
5682,sparring,word,1
5683,puppies,word,1
5684,renaldo,word,2
5685,pull,word,1
5686,marlo,word,10
5687,stanfields,word,4
5688,andre,word,4
5689,westside,word,1
5690,convenience,word,2
5691,actually,word,1
5692,front,word,1
5693,joes,word,4
5694,suggestion,word,1
5695,poker,word,1
5696,committing,word,1
5697,debt,word,1
5698,owed,word,1
5699,vows,word,1
5700,righthand,word,1
5701,chris,word,3
5702,partlow,word,2
5703,convinces,word,2
5704,subtler,word,1
5705,kills,word,2
5706,deliverywoman,word,1
5707,andres,word,1
5708,instructs,word,1
5709,call,word,1
5710,falsely,word,1
5711,implicate,word,1
5712,culprit,word,1
5713,jailed,word,1
5714,robbed,word,4
5715,officer,word,1
5716,eddie,word,1
5717,walker,word,1
5718,van,word,1
5719,questioned,word,2
5720,murdered,word,1
5721,ordinary,word,1
5722,citizen,word,2
5723,imprisoned,word,1
5724,booking,word,1
5725,recognized,word,1
5726,hed,word,1
5727,want,word,1
5728,bounty,word,1
5729,retaliation,word,1
5730,brutally,word,1
5731,stabs,word,1
5732,adversary,word,1
5733,rectum,word,1
5734,safer,word,1
5735,harford,word,2
5736,vernon,word,1
5737,holley,word,1
5738,revisit,word,1
5739,recant,word,1
5740,statement,word,1
5741,dropped,word,1
5742,transports,word,1
5743,murders,word,2
5744,threatens,word,1
5745,bring,word,1
5746,unsolved,word,1
5747,hands,word,1
5748,knew,word,2
5749,caught,word,2
5750,learns,word,2
5751,framed,word,1
5752,card,word,1
5753,demands,word,1
5754,cheese,word,1
5755,dropping,word,1
5756,marlos,word,2
5757,orchestrates,word,1
5758,elaborate,word,1
5759,hijacking,word,1
5760,shipment,word,1
5761,enters,word,1
5762,sells,word,1
5763,cents,word,1
5764,dollar,word,1
5765,heist,word,3
5766,kingpins,word,1
5767,ready,word,1
5768,move,word,1
5769,san,word,1
5770,juan,word,1
5771,puerto,word,1
5772,rico,word,1
5773,failing,word,1
5774,learn,word,1
5775,punish,word,1
5776,ambushes,word,1
5777,slim,word,3
5778,confronts,word,1
5779,knows,word,1
5780,employer,word,1
5781,stewart,word,1
5782,convince,word,1
5783,innocence,word,1
5784,butchies,word,2
5785,decides,word,1
5786,gone,word,1
5787,monk,word,1
5788,monks,word,1
5789,apartment,word,1
5790,bait,word,1
5791,attacked,word,1
5792,snoop,word,1
5793,lee,word,2
5794,odog,word,2
5795,shootout,word,2
5796,wounded,word,1
5797,gunshot,word,1
5798,ammunition,word,1
5799,jump,word,1
5800,fourthstory,word,1
5801,window,word,1
5802,breaking,word,1
5803,mission,word,1
5804,search,word,1
5805,limping,word,1
5806,makeshift,word,1
5807,crutch,word,1
5808,improvised,word,1
5809,broom,word,1
5810,terrorizes,word,1
5811,corners,word,1
5812,savino,word,1
5813,destroys,word,1
5814,motive,word,1
5815,vengeance,word,1
5816,profit,word,1
5817,loudly,word,1
5818,meet,word,1
5819,kenard,word,3
5820,koreanowned,word,1
5821,seeing,word,1
5822,boy,word,5
5823,pays,word,1
5824,reference,word,2
5825,foreshadowing,word,2
5826,witnessed,word,1
5827,imitating,word,1
5828,amusement,word,2
5829,indifference,word,1
5830,sympathy,word,1
5831,brushes,word,1
5832,aside,word,1
5833,hunt,word,1
5834,lester,word,1
5835,freamon,word,1
5836,react,word,1
5837,curious,word,1
5838,mention,word,2
5839,printing,word,1
5840,employee,word,1
5841,morgue,word,1
5842,identification,word,1
5843,tag,word,2
5844,switched,word,1
5845,male,word,1
5846,neighboring,word,1
5847,table,word,1
5848,swaps,word,1
5849,tags,word,1
5850,contradicts,word,1
5851,finale,word,2
5852,wielding,word,1
5853,legacy,word,1
5854,vinson,word,1
5855,shooting,word,1
5856,tale,word,1
5857,downfall,word,1
5858,glorified,word,1
5859,soon,word,1
5860,evolves,word,1
5861,fending,word,1
5862,gangsters,word,1
5863,prequel,word,1
5864,dvd,word,1
5865,unidentified,word,3
5866,executing,word,1
5867,remarkable,word,1
5868,morality,word,1
5869,questioning,word,1
5870,compelling,word,1
5871,gunpoint,word,1
5872,expresses,word,1
5873,demonstrating,word,1
5874,familiarity,word,1
5875,forceful,word,1
5876,personality,word,2
5877,somehow,word,1
5878,segment,word,1
5879,ironic,word,1
5880,happen,word,4
5881,bungling,word,1
5882,pursued,word,3
5883,sensing,word,2
5884,unwilling,word,2
5885,hard,word,2
5886,survived,word,1
5887,suicide,word,3
5888,wound,word,1
5889,earned,word,1
5890,derisive,word,1
5891,nickname,word,1
5892,cast,word,1
5893,audition,word,1
5894,felt,word,1
5895,brooklyn,word,1
5896,talent,word,1
5897,contradictory,word,2
5898,love,word,3
5899,offbroadway,word,1
5900,theatres,word,1
5901,harlem,word,1
5902,gave,word,2
5903,portrayal,word,3
5904,particular,word,4
5905,meisner,word,1
5906,technique,word,1
5907,immersing,word,1
5908,researching,word,1
5909,details,word,1
5910,innercity,word,2
5911,challenge,word,1
5912,recurring,word,2
5913,shorty,word,1
5914,ferdinand,word,3
5915,harvin,word,2
5916,billy,word,1
5917,outlaw,word,1
5918,hollie,word,7
5919,reformed,word,1
5920,troubled,word,1
5921,youths,word,1
5922,sends,word,1
5923,error,word,1
5924,unto,word,1
5925,thats,word,2
5926,suffering,word,1
5927,aortic,word,1
5928,dissection,word,1
5929,admits,word,1
5930,episode,word,6
5931,prologue,word,1
5932,nascent,word,1
5933,truth,word,1
5934,burns,word,2
5935,pay,word,1
5936,classes,word,2
5937,appreciative,word,1
5938,nypd,word,1
5939,entitled,word,1
5940,blowfish,word,1
5941,futurewire,word,1
5942,creator,word,1
5943,boldly,word,1
5944,brazenly,word,1
5945,oftenpowerful,word,1
5946,drugdealers,word,1
5947,honor,word,1
5948,willing,word,1
5949,cooperate,word,1
5950,hollies,word,2
5951,hiv,word,1
5952,sexual,word,2
5953,orientation,word,1
5954,deceased,word,1
5955,partner,word,1
5956,aids,word,1
5957,mourned,word,1
5958,alternately,word,1
5959,bobby,word,1
5960,simone,word,1
5961,beat,word,1
5962,leaked,word,1
5963,shares,word,1
5964,reallife,word,1
5965,cited,word,1
5966,inspirational,word,1
5967,reasons,word,3
5968,praised,word,1
5969,uniqueness,word,1
5970,stale,word,1
5971,dramas,word,1
5972,humor,word,1
5973,commentators,word,1
5974,applauded,word,1
5975,dimensions,word,1
5976,appearances,word,1
5977,sawedoff,word,1
5978,toting,word,1
5979,terror,word,1
5980,vulnerable,word,1
5981,jailbird,word,1
5982,mastermind,word,1
5983,outsmarts,word,1
5984,baltimores,word,2
5985,regarded,word,1
5986,richest,word,1
5987,robin,word,1
5988,hood,word,1
5989,projects,word,1
5990,strange,word,1
5991,cancel,word,1
5992,arguably,word,1
5993,achievement,word,1
5994,comcasts,word,1
5995,tvs,word,1
5996,intriguing,word,1
5997,stating,word,1
5998,enigmatic,word,1
5999,shocking,word,1
6000,liked,word,1
6001,honesty,word,1
6002,materialism,word,1
6003,individuality,word,1
6004,adherence,word,1
6005,thenpresidential,word,1
6006,candidate,word,1
6007,barack,word,1
6008,obama,word,1
6009,told,word,1
6010,las,word,1
6011,vegas,word,1
6012,sun,word,1
6013,favorite,word,3
6014,endorsement,word,1
6015,hes,word,2
6016,fascinating,word,1
6017,intense,word,7
6018,fear,word,22
6019,palpitations,word,2
6020,otherwise,word,1
6021,sense,word,1
6022,impending,word,1
6023,doom,word,1
6024,worst,word,2
6025,anywhere,word,1
6026,diagnostic,word,3
6027,statistical,word,1
6028,dsm,word,5
6029,surge,word,2
6030,mentioned,word,1
6031,marker,word,1
6032,comorbidity,word,2
6033,simultaneous,word,1
6034,diagnoses,word,1
6035,identifiable,word,1
6036,recognizable,word,1
6037,posttraumatic,word,2
6038,caffeine,word,3
6039,eliminate,word,1
6040,hyperthyroidism,word,1
6041,overactive,word,3
6042,hyperparathyroidism,word,1
6043,parathyroid,word,1
6044,dysautonomia,word,1
6045,regulates,word,1
6046,involuntary,word,1
6047,counseling,word,1
6048,abortive,word,1
6049,happening,word,2
6050,frightening,word,2
6051,witnessing,word,1
6052,think,word,1
6053,suffer,word,1
6054,anxietyrelated,word,1
6055,puberty,word,2
6056,unexpectedly,word,1
6057,subsiding,word,1
6058,something,word,2
6059,catastrophic,word,1
6060,danger,word,1
6061,define,word,1
6062,accompany,word,3
6063,unprompted,word,1
6064,pounding,word,1
6065,choking,word,1
6066,lightheadedness,word,1
6067,pass,word,1
6068,tingling,word,1
6069,paresthesias,word,1
6070,derealization,word,1
6071,detached,word,1
6072,depersonalization,word,1
6073,disconnected,word,1
6074,thoughts,word,2
6075,losing,word,1
6076,interpreted,word,1
6077,alarm,word,3
6078,prone,word,1
6079,feedback,word,1
6080,loop,word,1
6081,experiences,word,4
6082,feelings,word,3
6083,worsen,word,1
6084,episodic,word,1
6085,believe,word,2
6086,sort,word,2
6087,arteries,word,3
6088,ultimately,word,1
6089,evaluated,word,1
6090,ekg,word,1
6091,measuring,word,1
6092,troponin,word,1
6093,obsessivecompulsive,word,1
6094,norepinephrine,word,5
6095,coordinating,word,1
6096,fightorflight,word,3
6097,aboveaverage,word,1
6098,twin,word,2
6099,stressors,word,1
6100,personal,word,1
6101,romantic,word,1
6102,transitions,word,2
6103,moving,word,1
6104,anxious,word,1
6105,reassurance,word,1
6106,worry,word,2
6107,excessively,word,1
6108,overcautious,word,1
6109,cumulative,word,1
6110,teenagersadolescents,word,1
6111,phobias,word,3
6112,discontinuation,word,1
6113,tapering,word,1
6114,marijuana,word,1
6115,persistent,word,2
6116,strikingly,word,1
6117,unprovoked,word,1
6118,experienced,word,2
6119,heightened,word,1
6120,recurrent,word,1
6121,modify,word,1
6122,behavior,word,2
6123,struggle,word,1
6124,agoraphobia,word,7
6125,leave,word,2
6126,escape,word,1
6127,measure,word,1
6128,avoidance,word,4
6129,unable,word,4
6130,step,word,1
6131,preferring,word,1
6132,comfort,word,1
6133,remaining,word,1
6134,exhibit,word,1
6135,homes,word,1
6136,hikikomori,word,1
6137,ministry,word,1
6138,labor,word,1
6139,welfare,word,1
6140,refined,word,1
6141,engagement,word,1
6142,friendships,word,1
6143,residence,word,1
6144,perceived,word,1
6145,mind,word,2
6146,threatening,word,1
6147,wellbeing,word,2
6148,nothing,word,2
6149,fearbased,word,1
6150,adrenaline,word,1
6151,brings,word,1
6152,parasympathetic,word,1
6153,restanddigest,word,1
6154,prepares,word,1
6155,strenuous,word,1
6156,fight,word,1
6157,flight,word,1
6158,bodily,word,1
6159,ideas,word,1
6160,dont,word,1
6161,theories,word,1
6162,theory,word,7
6163,acidbase,word,2
6164,amygdala,word,12
6165,controlling,word,4
6166,emotions,word,1
6167,threats,word,1
6168,hypothesizes,word,1
6169,limbic,word,1
6170,sufficiently,word,1
6171,summary,word,1
6172,brains,word,3
6173,acidic,word,1
6174,acidsensing,word,1
6175,obvious,word,1
6176,suffocation,word,1
6177,imbalances,word,1
6178,suffocating,word,2
6179,prior,word,1
6180,scientists,word,1
6181,hyperactive,word,1
6182,inhibition,word,1
6183,amygdalar,word,1
6184,shut,word,1
6185,normally,word,2
6186,traumatic,word,1
6187,dysfunctional,word,2
6188,neurotransmitters,word,1
6189,dopamine,word,3
6190,glutamate,word,3
6191,correlated,word,2
6192,inhibitors,word,7
6193,neurotransmitter,word,3
6194,barbiturates,word,1
6195,dopamines,word,2
6196,antipsychotic,word,1
6197,selfefficacy,word,1
6198,confidence,word,1
6199,indirectly,word,1
6200,tremors,word,1
6201,norepinephrines,word,1
6202,raise,word,1
6203,tricyclics,word,1
6204,serotoninnorepinephrine,word,1
6205,snris,word,2
6206,excitatory,word,1
6207,conditioning,word,1
6208,extinction,word,1
6209,elimination,word,2
6210,vessels,word,1
6211,tighten,word,1
6212,spasming,word,1
6213,vasospasm,word,1
6214,scans,word,1
6215,artery,word,1
6216,worse,word,1
6217,hearts,word,1
6218,strain,word,1
6219,criteria,word,1
6220,diagnose,word,2
6221,purely,word,1
6222,expertise,word,1
6223,ruledout,word,1
6224,wellness,word,1
6225,therapist,word,1
6226,psychiatrist,word,2
6227,screener,word,1
6228,padis,word,1
6229,formal,word,1
6230,effectively,word,1
6231,anticipatory,word,1
6232,achieving,word,1
6233,remission,word,1
6234,spontaneously,word,1
6235,interferencecitation,word,1
6236,alprazolam,word,1
6237,clonazepam,word,1
6238,tolerability,word,1
6239,additionally,word,1
6240,calm,word,1
6241,oneself,word,1
6242,maintaining,word,1
6243,panicprovoking,word,1
6244,anxiousnegative,word,1
6245,selftalk,word,1
6246,whatif,word,1
6247,thinking,word,1
6248,mistaken,word,1
6249,beliefs,word,1
6250,withheld,word,1
6251,standardized,word,1
6252,lifestyle,word,3
6253,emphasis,word,1
6254,focusing,word,2
6255,aerobic,word,1
6256,relaxing,word,1
6257,yoga,word,1
6258,tai,word,1
6259,chi,word,1
6260,adjunctive,word,1
6261,inversely,word,1
6262,exerciseinduced,word,1
6263,cortisol,word,1
6264,thing,word,1
6265,keep,word,1
6266,mimics,word,1
6267,pace,word,1
6268,regimen,word,1
6269,accordingly,word,1
6270,mimic,word,1
6271,panicinducing,word,2
6272,susceptible,word,1
6273,learned,word,1
6274,recordings,word,1
6275,videos,word,1
6276,find,word,1
6277,irregularities,word,1
6278,hallmark,word,1
6279,quickpaced,word,1
6280,altering,word,1
6281,conscious,word,1
6282,breathwork,word,1
6283,managing,word,1
6284,retraining,word,1
6285,rebalance,word,1
6286,capnometry,word,1
6287,guide,word,1
6288,count,word,1
6289,diaphragmand,word,1
6290,chestinhale,word,1
6291,maximal,word,1
6292,exhale,word,2
6293,cycles,word,1
6294,relax,word,1
6295,bag,word,1
6296,recommendation,word,1
6297,criticized,word,1
6298,inferior,word,1
6299,specialists,word,1
6300,agree,word,1
6301,informational,word,1
6302,greatly,word,1
6303,exactly,word,1
6304,worried,word,1
6305,crazy,word,1
6306,restructuring,word,1
6307,replace,word,1
6308,realistic,word,1
6309,ways,word,1
6310,avoidant,word,1
6311,healthily,word,1
6312,confrontation,word,1
6313,weaken,word,1
6314,deeperlevel,word,1
6315,psychoanalytic,word,1
6316,object,word,1
6317,relations,word,1
6318,splitting,word,1
6319,psychology,word,1
6320,paranoidschizoid,word,1
6321,depressive,word,1
6322,paranoid,word,1
6323,comorbid,word,1
6324,borderline,word,1
6325,thirtytwo,word,1
6326,percent,word,1
6327,lasting,word,2
6328,client,word,1
6329,slurred,word,1
6330,antidepressant,word,1
6331,tricyclic,word,2
6332,tcas,word,2
6333,mao,word,1
6334,maois,word,2
6335,tolerable,word,1
6336,gain,word,1
6337,responded,word,1
6338,safest,word,1
6339,withdraw,word,1
6340,scary,word,1
6341,disappearing,word,1
6342,inherited,word,1
6343,spiradoline,word,1
6344,diuretic,word,2
6345,antitussive,word,1
6346,ketazocine,word,1
6347,alazocine,word,1
6348,hallucinogenrelated,word,1
6349,sesamin,word,2
6350,lignan,word,1
6351,isolated,word,2
6352,bark,word,2
6353,fagara,word,1
6354,plants,word,1
6355,sesame,word,2
6356,oil,word,3
6357,fatreduction,word,1
6358,supplement,word,1
6359,enterolactone,word,1
6360,sesamolin,word,1
6361,mass,word,1
6362,methoxycoronaridine,word,1
6363,developmental,word,1
6364,zolunicant,word,1
6365,inntooltip,word,1
6366,ibogaine,word,2
6367,glick,word,1
6368,albany,word,2
6369,chemists,word,1
6370,upul,word,1
6371,bandarage,word,1
6372,martin,word,1
6373,kuehne,word,1
6374,selfadministration,word,1
6375,sucrose,word,1
6376,anorectic,word,1
6377,obese,word,1
6378,underlie,word,1
6379,antiaddictive,word,1
6380,californiabased,word,1
6381,savant,word,2
6382,hwp,word,2
6383,acquired,word,1
6384,mindmed,word,1
6385,nasdaq,word,1
6386,raising,word,1
6387,funds,word,1
6388,obiter,word,1
6389,champaign,word,1
6390,signed,word,1
6391,license,word,1
6392,synthesize,word,1
6393,congeners,word,1
6394,phaseii,word,1
6395,brazil,word,1
6396,leishmaniasis,word,1
6397,evandro,word,1
6398,chagas,word,1
6399,phase,word,1
6400,commence,word,1
6401,nicotinic,word,2
6402,subtype,word,1
6403,nmdachannels,word,1
6404,transporter,word,1
6405,retains,word,1
6406,modest,word,1
6407,medial,word,1
6408,habenula,word,1
6409,interpeduncular,word,1
6410,nucleus,word,1
6411,dorsolateral,word,1
6412,tegmentum,word,1
6413,basolateral,word,1
6414,competitively,word,1
6415,nachrs,word,2
6416,potencies,word,1
6417,cav,word,1
6418,methoxyethyl,word,1
6419,congener,word,1
6420,memc,word,1
6421,methylamino,word,1
6422,mac,word,1
6423,acetylcholine,word,1
6424,nmda,word,1
6425,hyperoside,word,2
6426,ogalactoside,word,1
6427,quercetin,word,3
6428,drosera,word,1
6429,rotundifolia,word,1
6430,lamiaceae,word,1
6431,stachys,word,1
6432,prunella,word,1
6433,vulgaris,word,1
